00:00:04:137:020,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:137:590,2,18FEE000,18FEE000,CAN - EXT,8,99 24 17 00 7E 24 17 00,Rx,
00:00:04:147:020,2,18FEF100,18FEF100,CAN - EXT,8,FC 38 0B 00 00 5D 00 00,Rx,
00:00:04:149:530,2,0CF00400,0CF00400,CAN - EXT,8,11 90 90 EB 2A 00 0F 90,Rx,
00:00:04:157:070,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:169:450,2,0CF00400,0CF00400,CAN - EXT,8,21 90 90 52 2B 00 0F 90,Rx,
00:00:04:172:000,2,18FEF200,18FEF200,CAN - EXT,8,AB 00 9F 02 7E 06 FF FF,Rx,
00:00:04:177:090,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:181:200,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:04:182:050,2,0CF00300,0CF00300,CAN - EXT,8,D0 27 13 FF FF FF 7D FF,Rx,
00:00:04:189:520,2,0CF00400,0CF00400,CAN - EXT,8,21 90 90 B2 2B 00 0F 90,Rx,
00:00:04:191:220,2,18FEBF0B,18FEBF0B,CAN - EXT,8,E0 0B 89 71 7F 65 FF FF,Rx,
00:00:04:192:080,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:04:197:030,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:209:490,2,0CF00400,0CF00400,CAN - EXT,8,11 90 90 0A 2C 00 0F 90,Rx,
00:00:04:217:070,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:222:130,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:04:227:130,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 45 2C F0 CC FF,Rx,
00:00:04:229:630,2,0CF00400,0CF00400,CAN - EXT,8,01 90 90 64 2C 00 0F 90,Rx,
00:00:04:232:020,2,0CF00300,0CF00300,CAN - EXT,8,D0 27 13 FF FF FF 7B FF,Rx,
00:00:04:237:050,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:237:620,2,18FEE000,18FEE000,CAN - EXT,8,99 24 17 00 7E 24 17 00,Rx,
00:00:04:247:040,2,18FEF100,18FEF100,CAN - EXT,8,FC 40 0B 00 00 5D 00 00,Rx,
00:00:04:249:620,2,0CF00400,0CF00400,CAN - EXT,8,01 90 90 D0 2C 00 0F 90,Rx,
00:00:04:257:050,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:269:520,2,0CF00400,0CF00400,CAN - EXT,8,51 90 8F 24 2D 00 0F 90,Rx,
00:00:04:272:060,2,18FEF200,18FEF200,CAN - EXT,8,A3 00 C0 02 7D 06 FF FF,Rx,
00:00:04:277:140,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:281:460,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:04:282:050,2,0CF00300,0CF00300,CAN - EXT,8,D0 25 13 FF FF FF 7B FF,Rx,
00:00:04:289:590,2,0CF00400,0CF00400,CAN - EXT,8,21 8F 8F 60 2D 00 0F 8F,Rx,
00:00:04:291:520,2,18FEBF0B,18FEBF0B,CAN - EXT,8,A0 0B 89 71 7F 65 FF FF,Rx,
00:00:04:292:090,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:04:297:130,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:309:500,2,0CF00400,0CF00400,CAN - EXT,8,01 8F 8F A3 2D 00 0F 8F,Rx,
00:00:04:317:090,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:322:030,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:04:327:120,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF AA 2D F0 CC FF,Rx,
00:00:04:329:630,2,0CF00400,0CF00400,CAN - EXT,8,61 8F 8E C7 2D 00 0F 8F,Rx,
00:00:04:332:060,2,0CF00300,0CF00300,CAN - EXT,8,D0 23 12 FF FF FF 79 FF,Rx,
00:00:04:337:070,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:337:640,2,18FEE000,18FEE000,CAN - EXT,8,99 24 17 00 7E 24 17 00,Rx,
00:00:04:347:060,2,18FEF100,18FEF100,CAN - EXT,8,FC 68 0B 00 00 5D 00 00,Rx,
00:00:04:349:570,2,0CF00400,0CF00400,CAN - EXT,8,41 8E 8E D3 2D 00 0F 8E,Rx,
00:00:04:357:100,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:369:520,2,0CF00400,0CF00400,CAN - EXT,8,31 8E 8E B5 2D 00 0F 8E,Rx,
00:00:04:372:080,2,18FEF200,18FEF200,CAN - EXT,8,9F 00 DB 02 7D 06 FF FF,Rx,
00:00:04:377:140,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:381:710,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:04:382:300,2,0CF00300,0CF00300,CAN - EXT,8,D0 21 11 FF FF FF 7B FF,Rx,
00:00:04:389:590,2,0CF00400,0CF00400,CAN - EXT,8,21 8E 8E A7 2D 00 0F 8E,Rx,
00:00:04:391:730,2,18FEBF0B,18FEBF0B,CAN - EXT,8,A0 0B 8B 6F 7F 69 FF FF,Rx,
00:00:04:392:320,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:04:397:160,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:402:240,2,18FD7C00,18FD7C00,CAN - EXT,8,F8 83 00 00 C3 0F E3 FF,Rx,
00:00:04:409:560,2,0CF00400,0CF00400,CAN - EXT,8,01 8E 8E 7D 2D 00 0F 8E,Rx,
00:00:04:413:340,2,18FECA00,18FECA00,CAN - EXT,8,00 FF 00 00 00 00 FF FF,Rx,
00:00:04:417:100,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:422:050,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:04:427:150,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 57 2D F0 CC FF,Rx,
00:00:04:429:660,2,0CF00400,0CF00400,CAN - EXT,8,61 8E 8D 46 2D 00 0F 8E,Rx,
00:00:04:432:150,2,0CF00300,0CF00300,CAN - EXT,8,D0 1F 11 FF FF FF 7D FF,Rx,
00:00:04:437:100,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:437:670,2,18FEE000,18FEE000,CAN - EXT,8,99 24 17 00 7E 24 17 00,Rx,
00:00:04:447:100,2,18FEF100,18FEF100,CAN - EXT,8,FC 8C 0B 00 00 5D 00 00,Rx,
00:00:04:449:620,2,0CF00400,0CF00400,CAN - EXT,8,21 8D 8D F7 2C 00 0F 8D,Rx,
00:00:04:457:110,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:469:620,2,0CF00400,0CF00400,CAN - EXT,8,61 8D 8C C7 2C 00 0F 8D,Rx,
00:00:04:472:090,2,18FEF200,18FEF200,CAN - EXT,8,8C 00 48 03 7D 06 FF FF,Rx,
00:00:04:477:190,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:481:990,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:04:482:550,2,0CF00300,0CF00300,CAN - EXT,8,D0 1B 10 FF FF FF 7E FF,Rx,
00:00:04:483:140,2,18FEEF00,18FEEF00,CAN - EXT,8,FF FF FF 7A 72 7D FF FA,Rx,
00:00:04:489:590,2,0CF00400,0CF00400,CAN - EXT,8,71 8C 8C 7B 2C 00 0F 8C,Rx,
00:00:04:492:010,2,18FEBF0B,18FEBF0B,CAN - EXT,8,D0 0B 8A 6E 80 6C FF FF,Rx,
00:00:04:492:570,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:04:497:180,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:507:100,2,18FEF600,18FEF600,CAN - EXT,8,FF 08 54 FF FF FF FF FF,Rx,
00:00:04:509:610,2,0CF00400,0CF00400,CAN - EXT,8,11 8B 8C 42 2C 00 0F 8B,Rx,
00:00:04:517:120,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:522:090,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:04:527:150,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 2F 2C F0 CC FF,Rx,
00:00:04:527:740,2,18FDB400,18FDB400,CAN - EXT,8,1A 2B FF FF FF FF FF FF,Rx,
00:00:04:529:710,2,0CF00400,0CF00400,CAN - EXT,8,21 8B 8B 02 2C 00 0F 8B,Rx,
00:00:04:532:130,2,0CF00300,0CF00300,CAN - EXT,8,D0 16 0F FF FF FF 80 FF,Rx,
00:00:04:537:130,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:537:700,2,18FEE000,18FEE000,CAN - EXT,8,99 24 17 00 7E 24 17 00,Rx,
00:00:04:547:110,2,18FEF100,18FEF100,CAN - EXT,8,FC D4 0B 00 00 5D 00 00,Rx,
00:00:04:549:620,2,0CF00400,0CF00400,CAN - EXT,8,61 8A 8A CB 2B 00 0F 8A,Rx,
00:00:04:552:170,2,18FEF700,18FEF700,CAN - EXT,8,FF FF FF FF 16 01 FF FF,Rx,
00:00:04:552:760,2,18FDB300,18FDB300,CAN - EXT,8,38 29 FF FF FF FF FF FF,Rx,
00:00:04:557:180,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:569:660,2,0CF00400,0CF00400,CAN - EXT,8,41 8A 8A 7B 2B 00 0F 8A,Rx,
00:00:04:572:100,2,18FEF200,18FEF200,CAN - EXT,8,8B 00 62 03 7D 06 FF FF,Rx,
00:00:04:572:670,2,18FEEE00,18FEEE00,CAN - EXT,8,5A FF 7B 28 FF FF FF FF,Rx,
00:00:04:577:200,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:582:100,2,0CF00300,0CF00300,CAN - EXT,8,D0 14 0E FF FF FF 82 FF,Rx,
00:00:04:582:670,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:04:589:630,2,0CF00400,0CF00400,CAN - EXT,8,21 8A 8A 59 2B 00 0F 8A,Rx,
00:00:04:592:130,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:04:592:680,2,18FEBF0B,18FEBF0B,CAN - EXT,8,E0 0B 87 73 7D 67 FF FF,Rx,
00:00:04:597:230,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:597:840,2,18FEE400,18FEE400,CAN - EXT,8,FF 3F FC FC 00 7F FF FF,Rx,
00:00:04:609:610,2,0CF00400,0CF00400,CAN - EXT,8,11 8A 8A 44 2B 00 0F 8A,Rx,
00:00:04:617:150,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:622:180,2,18FEBD00,18FEBD00,CAN - EXT,8,00 F0 FF FF FF FF FF FF,Rx,
00:00:04:622:770,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:04:627:180,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 2B 2B F0 CC FF,Rx,
00:00:04:629:700,2,0CF00400,0CF00400,CAN - EXT,8,01 8A 8A 27 2B 00 0F 8A,Rx,
00:00:04:632:130,2,0CF00300,0CF00300,CAN - EXT,8,D0 13 0D FF FF FF 84 FF,Rx,
00:00:04:637:160,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:637:730,2,18FEE000,18FEE000,CAN - EXT,8,99 24 17 00 7E 24 17 00,Rx,
00:00:04:642:120,2,18E0FF00,18E0FF00,CAN - EXT,8,00 FF FF FF FF FF FF FF,Rx,
00:00:04:647:140,2,18FEF100,18FEF100,CAN - EXT,8,FC E8 0B 00 00 5D 00 00,Rx,
00:00:04:649:630,2,0CF00400,0CF00400,CAN - EXT,8,01 8A 8A 19 2B 00 0F 8A,Rx,
00:00:04:657:200,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:662:150,2,18FEF500,18FEF500,CAN - EXT,8,C8 FF FF FF FF FF FF FF,Rx,
00:00:04:669:620,2,0CF00400,0CF00400,CAN - EXT,8,71 8A 89 2C 2B 00 0F 8A,Rx,
00:00:04:672:130,2,18FEF200,18FEF200,CAN - EXT,8,68 00 8B 04 7D 06 FF FF,Rx,
00:00:04:677:230,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:682:100,2,0CF00300,0CF00300,CAN - EXT,8,D0 13 0D FF FF FF 84 FF,Rx,
00:00:04:682:670,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:04:689:650,2,0CF00400,0CF00400,CAN - EXT,8,71 8A 89 41 2B 00 0F 8A,Rx,
00:00:04:692:160,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:04:692:700,2,18FEBF0B,18FEBF0B,CAN - EXT,8,E0 0B 87 73 7D 6B FF FF,Rx,
00:00:04:697:240,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:707:170,2,18FEC100,18FEC100,CAN - EXT,8,5D 90 42 02 F5 92 42 02,Rx,
00:00:04:709:630,2,0CF00400,0CF00400,CAN - EXT,8,01 8A 8A 48 2B 00 0F 8A,Rx,
00:00:04:717:210,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:722:160,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:04:727:230,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 56 2B F0 CC FF,Rx,
00:00:04:729:740,2,0CF00400,0CF00400,CAN - EXT,8,01 8A 8A 66 2B 00 0F 8A,Rx,
00:00:04:732:170,2,0CF00300,0CF00300,CAN - EXT,8,D0 13 0D FF FF FF 84 FF,Rx,
00:00:04:737:180,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:737:770,2,18FEE000,18FEE000,CAN - EXT,8,99 24 17 00 7E 24 17 00,Rx,
00:00:04:747:180,2,18FEF100,18FEF100,CAN - EXT,8,FC D0 0B 00 00 5D 00 00,Rx,
00:00:04:749:670,2,0CF00400,0CF00400,CAN - EXT,8,71 8A 89 77 2B 00 0F 8A,Rx,
00:00:04:757:210,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:769:650,2,0CF00400,0CF00400,CAN - EXT,8,01 8A 8A 89 2B 00 0F 8A,Rx,
00:00:04:772:170,2,18FEF200,18FEF200,CAN - EXT,8,51 00 D5 05 7D 06 FF FF,Rx,
00:00:04:777:280,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:782:140,2,0CF00300,0CF00300,CAN - EXT,8,D0 12 0D FF FF FF 84 FF,Rx,
00:00:04:782:830,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:04:788:680,2,18E0FF28,18E0FF28,CAN - EXT,8,FF FF FF FF FF F0 FF FF,Rx,
00:00:04:789:700,2,0CF00400,0CF00400,CAN - EXT,8,01 8A 8A 99 2B 00 0F 8A,Rx,
00:00:04:792:290,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:04:792:840,2,18FEBF0B,18FEBF0B,CAN - EXT,8,A0 0B 87 73 7D 6D FF FF,Rx,
00:00:04:797:260,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:809:600,2,0CF00400,0CF00400,CAN - EXT,8,71 89 89 B7 2B 00 0F 89,Rx,
00:00:04:817:210,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:822:170,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:04:827:270,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF B8 2B F0 CC FF,Rx,
00:00:04:829:790,2,0CF00400,0CF00400,CAN - EXT,8,51 89 89 B8 2B 00 0F 89,Rx,
00:00:04:832:210,2,0CF00300,0CF00300,CAN - EXT,8,D0 11 0D FF FF FF 86 FF,Rx,
00:00:04:837:230,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:837:810,2,18FEE000,18FEE000,CAN - EXT,8,99 24 17 00 7E 24 17 00,Rx,
00:00:04:847:200,2,18FEF100,18FEF100,CAN - EXT,8,FC C0 0B 00 00 5D 00 00,Rx,
00:00:04:849:700,2,0CF00400,0CF00400,CAN - EXT,8,71 88 88 D3 2B 00 0F 88,Rx,
00:00:04:857:220,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:869:750,2,0CF00400,0CF00400,CAN - EXT,8,41 87 87 EA 2B 00 0F 87,Rx,
00:00:04:872:210,2,18FEF200,18FEF200,CAN - EXT,8,5E 00 F9 04 7D 06 FF FF,Rx,
00:00:04:877:300,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:882:170,2,0CF00300,0CF00300,CAN - EXT,8,D0 04 0A FF FF FF 86 FF,Rx,
00:00:04:883:110,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:04:889:720,2,0CF00400,0CF00400,CAN - EXT,8,11 83 83 EB 2B 00 0F 83,Rx,
00:00:04:892:220,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:04:893:110,2,18FEBF0B,18FEBF0B,CAN - EXT,8,C0 0B 89 71 7B 71 FF FF,Rx,
00:00:04:897:320,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:909:590,2,0CF00400,0CF00400,CAN - EXT,8,11 7D 7D DD 2B 00 0F 7D,Rx,
00:00:04:917:240,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:922:190,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:04:927:280,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF D1 2B F0 CC FF,Rx,
00:00:04:929:720,2,0CF00400,0CF00400,CAN - EXT,8,11 7D 7D A4 2B 00 0F 7D,Rx,
00:00:04:932:230,2,0CF00300,0CF00300,CAN - EXT,8,D1 02 00 FF FF FF 86 FF,Rx,
00:00:04:937:240,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:937:820,2,18FEE000,18FEE000,CAN - EXT,8,99 24 17 00 7E 24 17 00,Rx,
00:00:04:947:230,2,18FEF100,18FEF100,CAN - EXT,8,FC D4 0B 00 00 5D 00 00,Rx,
00:00:04:949:670,2,0CF00400,0CF00400,CAN - EXT,8,01 7D 7D 1E 2B 00 0F 7D,Rx,
00:00:04:957:310,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:969:640,2,0CF00400,0CF00400,CAN - EXT,8,01 7D 7D 8D 2A 00 0F 7D,Rx,
00:00:04:972:290,2,18FEF200,18FEF200,CAN - EXT,8,5C 00 1E 05 7E 06 FF FF,Rx,
00:00:04:977:330,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:04:982:220,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1F FF,Rx,
00:00:04:982:790,2,18FEEF00,18FEEF00,CAN - EXT,8,FF FF FF 79 71 7D FF FA,Rx,
00:00:04:983:360,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:04:989:680,2,0CF00400,0CF00400,CAN - EXT,8,01 7D 7D 09 2A 00 0F 7D,Rx,
00:00:04:992:260,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:04:993:360,2,18FEBF0B,18FEBF0B,CAN - EXT,8,B0 0B 86 74 78 6E FF FF,Rx,
00:00:04:997:350,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:05:007:270,2,18FEF600,18FEF600,CAN - EXT,8,FF 08 54 FF FF FF FF FF,Rx,
00:00:05:009:660,2,0CF00400,0CF00400,CAN - EXT,8,01 7D 7D 79 29 00 0F 7D,Rx,
00:00:05:017:270,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:05:022:220,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:05:027:310,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 34 29 F0 CC FF,Rx,
00:00:05:027:900,2,18FDB400,18FDB400,CAN - EXT,8,58 2B FF FF FF FF FF FF,Rx,
00:00:05:029:810,2,0CF00400,0CF00400,CAN - EXT,8,01 7D 7D F4 28 00 0F 7D,Rx,
00:00:05:032:380,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1F FF,Rx,
00:00:05:037:270,2,18FEDF00,18FEDF00,CAN - EXT,8,89 A0 28 7D FB FF FF FF,Rx,
00:00:05:037:850,2,18FEE000,18FEE000,CAN - EXT,8,99 24 17 00 7E 24 17 00,Rx,
00:00:05:047:250,2,18FEF100,18FEF100,CAN - EXT,8,FC E0 0B 00 00 5D 00 00,Rx,
00:00:05:049:710,2,0CF00400,0CF00400,CAN - EXT,8,11 7D 7D 61 28 00 0F 7D,Rx,
00:00:05:052:390,2,18FDB300,18FDB300,CAN - EXT,8,36 29 FF FF FF FF FF FF,Rx,
00:00:05:057:310,2,18FEDF00,18FEDF00,CAN - EXT,8,88 A0 28 7D FB FF FF FF,Rx,
00:00:05:069:650,2,0CF00400,0CF00400,CAN - EXT,8,21 7D 7D DB 27 00 0F 7D,Rx,
00:00:05:072:330,2,18FEF200,18FEF200,CAN - EXT,8,1D 00 19 10 7D 06 FF FF,Rx,
00:00:05:077:350,2,18FEDF00,18FEDF00,CAN - EXT,8,88 A0 28 7D FB FF FF FF,Rx,
00:00:05:082:230,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 88 FF,Rx,
00:00:05:083:620,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:05:089:690,2,0CF00400,0CF00400,CAN - EXT,8,21 7D 7D 46 27 00 0F 7D,Rx,
00:00:05:092:280,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:05:093:580,2,18FEBF0B,18FEBF0B,CAN - EXT,8,70 0B 84 76 80 74 FF FF,Rx,
00:00:05:097:360,2,18FEDF00,18FEDF00,CAN - EXT,8,88 A0 28 7D FB FF FF FF,Rx,
00:00:05:109:660,2,0CF00400,0CF00400,CAN - EXT,8,01 7D 7D C5 26 00 0F 7D,Rx,
00:00:05:117:290,2,18FEDF00,18FEDF00,CAN - EXT,8,87 A0 28 7D FB FF FF FF,Rx,
00:00:05:122:250,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:05:127:390,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF 81 26 F0 CC FF,Rx,
00:00:05:129:840,2,0CF00400,0CF00400,CAN - EXT,8,01 7D 7D 43 26 00 0F 7D,Rx,
00:00:05:132:280,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 1F FF,Rx,
00:00:05:137:290,2,18FEDF00,18FEDF00,CAN - EXT,8,87 A0 28 7D FB FF FF FF,Rx,
00:00:05:137:880,2,18FEE000,18FEE000,CAN - EXT,8,99 24 17 00 7E 24 17 00,Rx,
00:00:05:147:300,2,18FEF100,18FEF100,CAN - EXT,8,FC EC 0B 00 00 5D 00 00,Rx,
00:00:05:149:690,2,0CF00400,0CF00400,CAN - EXT,8,01 7D 7D B4 25 00 0F 7D,Rx,
00:00:05:157:320,2,18FEDF00,18FEDF00,CAN - EXT,8,87 A0 28 7D FB FF FF FF,Rx,
00:00:05:169:680,2,0CF00400,0CF00400,CAN - EXT,8,01 7D 7D 2E 25 00 0F 7D,Rx,
00:00:05:172:370,2,18FEF200,18FEF200,CAN - EXT,8,00 00 FF 7F 7D 06 FF FF,Rx,
00:00:05:177:370,2,18FEDF00,18FEDF00,CAN - EXT,8,87 A0 28 7D FB FF FF FF,Rx,
00:00:05:182:290,2,0CF00300,0CF00300,CAN - EXT,8,D1 00 00 FF FF FF 88 FF,Rx,
00:00:05:183:820,2,18F0010B,18F0010B,CAN - EXT,8,CF FF F0 FF FF CD FF FF,Rx,
00:00:05:189:700,2,0CF00400,0CF00400,CAN - EXT,8,11 7D 7D 9F 24 00 0F 7D,Rx,
00:00:05:192:300,2,18F00100,18F00100,CAN - EXT,8,FF FF FF CF 00 FF FF FF,Rx,
00:00:05:193:830,2,18FEBF0B,18FEBF0B,CAN - EXT,8,90 0B 86 74 7E 6E FF FF,Rx,
00:00:05:197:380,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:05:209:680,2,0CF00400,0CF00400,CAN - EXT,8,31 7D 7D 1C 24 00 0F 7D,Rx,
00:00:05:217:320,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
00:00:05:222:300,2,18F0000F,18F0000F,CAN - EXT,8,F0 7D 7D FF 0F FF FF FF,Rx,
00:00:05:227:360,2,18FEF000,18FEF000,CAN - EXT,8,FF FF FF D4 23 F0 CC FF,Rx,
00:00:05:229:860,2,0CF00400,0CF00400,CAN - EXT,8,51 84 83 93 23 00 0F 84,Rx,
00:00:05:232:380,2,0CF00300,0CF00300,CAN - EXT,8,D1 04 00 FF FF FF 88 FF,Rx,
00:00:05:237:340,2,18FEDF00,18FEDF00,CAN - EXT,8,86 A0 28 7D FB FF FF FF,Rx,
